Código;Descrição;Situação;Situação Conferência;Situação Sorter;Cod. SKU;Num. Picking;Num. Pedido;Num. Caixa Plástica;Num. Endereço;Num. Posto;Num. Conferencia;Num. Controle;Cor LED;Data Início;Data Finalização;Data Conferência;Quantidade;Quantidade Separada;Quantidade Conferida;Usuário Operador;Usuário Conferência;Livre 1;Livre 2;Livre 3;Livre 4;Livre 5;Livre 6;Livre 6;Livre 6;Livre 6;Livre 10;
601287;VELA P/FILTRO UNIVERSAL                     -ATIVI;F;F;;1797;0000321745;3618311;060165;151388;13;1;;;30/09/2025 01:07;30/09/2025 02:08;30/09/2025 02:35;6;6;6;ISRAEL.LAURINDO;CHECK_WEIGHT;2;558867;PLASTICA;110459;2;PLASTICA;47632;7897186304038;PESADO;PEÇA;
601288;BOMBA ENCHER MANUAL VERTICAL          877-THOMPSON;F;F;;29416;0000321745;3618311;060165;158520;13;1;;;30/09/2025 01:07;30/09/2025 02:09;30/09/2025 02:35;3;3;3;ISRAEL.LAURINDO;CHECK_WEIGHT;2;558868;PLASTICA;110459;2;PLASTICA;47632;7898011976062;PESADO;PEÇA;
601289;TRINCO CHATO 160mmx50mm Nº5                  -INCA;F;F;;1861;0000321745;3618311;060165;151242;14;1;;;30/09/2025 01:07;30/09/2025 02:18;30/09/2025 02:35;1;0;0;ALEX.FREITAS;CHECK_WEIGHT;2;558875;PLASTICA;110459;2;PLASTICA;47632;7893537001571;PESADO;CAIXA;
601290;RASPADOR REJUNTE 50mm                    225905-HF;F;F;;18302;0000321745;3618311;060165;155660;15;1;;;30/09/2025 01:07;30/09/2025 02:20;30/09/2025 02:35;3;3;3;CARLOS.EDUARDO;CHECK_WEIGHT;2;558865;PLASTICA;110459;2;PLASTICA;47632;6922711089119;PESADO;PEÇA;
601291;REFIL P/Cx.D'AGUA 9.3/4" 25micra         ECO-HIDRO;F;F;;26552;0000321745;3618311;060165;150517;15;1;;;30/09/2025 01:07;30/09/2025 02:20;30/09/2025 02:35;2;2;2;CARLOS.EDUARDO;CHECK_WEIGHT;2;558874;PLASTICA;110459;2;PLASTICA;47632;7896811128100;PESADO;PEÇA;
601293;DISCO CORTE MAD.TUNGSTENIO 110x1,0,x20mm -NORTON;F;F;;31761;0000321745;3618311;060165;156057;18;1;;;30/09/2025 01:07;30/09/2025 02:27;30/09/2025 02:35;3;3;3;RUAN.ARAUJO;CHECK_WEIGHT;2;558878;PLASTICA;110459;2;PLASTICA;47632;7891345369548;PESADO;PEÇA;
601292;TERM.LUVA EMENDA 4,0 A 6,0mm AM.C/10 1875-A.SANTOS;F;F;;24943;0000321745;3618311;060165;159301;18;1;;;30/09/2025 01:07;30/09/2025 02:31;30/09/2025 02:35;4;0;0;FABRICIO.SILVA;CHECK_WEIGHT;2;558866;PLASTICA;110459;2;PLASTICA;47632;7897119053088;PESADO;SACO;
601294;TERM.ISOL.ILHOS 16mm AZ.        C/10 1996-A.SANTOS;F;F;;24936;0000321745;3618311;060165;159575;19;1;;;30/09/2025 01:07;30/09/2025 02:32;30/09/2025 02:35;6;6;6;FABRICIO.SILVA;CHECK_WEIGHT;2;558862;PLASTICA;110459;2;PLASTICA;47632;7897119071938;PESADO;SACO;
601295;CONECTOR EMENDA 3P.32A CZ/LJ     C/2 3213-A.SANTOS;F;F;;25628;0000321745;3618311;060165;156245;19;1;;;30/09/2025 01:07;30/09/2025 02:32;30/09/2025 02:35;5;5;5;FABRICIO.SILVA;CHECK_WEIGHT;2;558863;PLASTICA;110459;2;PLASTICA;47632;7897119037606;PESADO;SACO;
601296;TERM.LUVA EMENDA 0,5 A 1,5mm VM.C/10 1869-A.SANTOS;F;F;;24941;0000321745;3618311;060165;156281;19;1;;;30/09/2025 01:07;30/09/2025 02:33;30/09/2025 02:35;2;2;2;FABRICIO.SILVA;CHECK_WEIGHT;2;558876;PLASTICA;110459;2;PLASTICA;47632;7897119053064;PESADO;SACO;
601298;REFIL ACQUA BELLA/VITALE UNIV.AB40/RVO1  ACQUABIOS;F;F;;18415;0000321746;3618311;0039;163268;101;1;;;30/09/2025 01:07;30/09/2025 01:16;30/09/2025 01:48;4;4;4;YURE.OLIVEIRA;ANDREF;3;558871;AGRO;110459;2;AGRO;47632;7898585363176;PESADO;PEÇA;
601297;PISTOLA P/APL.SILICONE 9"                311000-HF;F;F;;12260;0000321746;3618311;0039;163436;101;1;;;30/09/2025 01:07;30/09/2025 01:11;30/09/2025 01:48;2;2;2;YURE.OLIVEIRA;ANDREF;3;558861;AGRO;110459;2;AGRO;47632;7893590284393;PESADO;PEÇA;
601432;ABRAC.ROSCA S/FIM 3/8x5/8" 9mm   SC.C/20-401316-HF;F;F;;3482;0000321760;3617555;321760;157298;6;1;;;30/09/2025 01:07;30/09/2025 01:24;30/09/2025 03:59;1;1;1;GUSTAVO.SANTANA;LUIS.ALMEIDA;1;559006;PAPELAO;110460;16;PAPELAO;47637;7893590283891;PESADO;PEÇA;
601431;BUCHA 08 UNIV.C/PARAF.BUV             C/25-TRIFIXI;F;F;;19701;0000321760;3617555;321760;157338;6;1;;;30/09/2025 01:07;30/09/2025 01:25;30/09/2025 03:59;3;3;3;GUSTAVO.SANTANA;LUIS.ALMEIDA;1;559005;PAPELAO;110460;16;PAPELAO;47637;7897442150072;PESADO;SACO;
601430;PARAF.MAD.CB.CHATA FC RS 6,1x65(RP)ZI  C/100-31644;F;F;;22599;0000321760;3617555;321760;154034;3;1;;;30/09/2025 01:07;30/09/2025 01:14;30/09/2025 03:59;1;1;1;ELIASJ;LUIS.ALMEIDA;1;559020;PAPELAO;110460;16;PAPELAO;47637;7892183093633;PESADO;CAIXA;
601433;PASSA FIO C/CB.ACO 10m CZ.               -MEGATRON;F;F;;19762;0000321760;3617555;321760;150593;6;1;;;30/09/2025 01:07;30/09/2025 01:24;30/09/2025 03:59;3;3;3;GUSTAVO.SANTANA;LUIS.ALMEIDA;1;559012;PAPELAO;110460;16;PAPELAO;47637;7899278907066;PESADO;PEÇA;
601434;ESPATULA CB.PLASTICO 04cm              -TRAMONTINA;F;F;;4494;0000321760;3617555;321760;157416;7;1;;;30/09/2025 01:07;30/09/2025 01:37;30/09/2025 03:59;1;1;1;JULIO.CARVALHO;LUIS.ALMEIDA;1;559009;PAPELAO;110460;16;PAPELAO;47637;27891117029582;PESADO;CAIXA;
601436;DUREPOXI 50gr.                              HENKEL;F;F;;219;0000321760;3617555;321760;151070;8;1;;;30/09/2025 01:07;30/09/2025 01:43;30/09/2025 03:59;1;1;1;LUCAS.JESUS;LUIS.ALMEIDA;1;559017;PAPELAO;110460;16;PAPELAO;47637;7891200007936;PESADO;CAIXA TEMP 2;
601435;ESPATULA REJUNTE(EVA)13,5x9,5x1,2cm      98-CASTOR;F;F;;29941;0000321760;3617555;321760;154587;8;1;;;30/09/2025 01:07;30/09/2025 01:44;30/09/2025 03:59;1;1;1;LUCAS.JESUS;LUIS.ALMEIDA;1;559013;PAPELAO;110460;16;PAPELAO;47637;27898003890981;PESADO;PACOTE;
601437;TECLA ABS DOCOL PR.1.1/4" E 1.1/2"      5800-CENSI;F;F;;11849;0000321760;3617555;321760;157779;9;1;;;30/09/2025 01:07;30/09/2025 01:51;30/09/2025 03:59;3;3;3;ARTHUR.SILVA;LUIS.ALMEIDA;1;559019;PAPELAO;110460;16;PAPELAO;47637;7898128473362;PESADO;PEÇA;
601440;ESPATULA CB.PLASTICO 06cm              -TRAMONTINA;F;F;;4495;0000321760;3617555;321760;154832;10;1;;;30/09/2025 01:07;30/09/2025 02:01;30/09/2025 03:59;12;12;12;ARTHUR.SILVA;LUIS.ALMEIDA;1;559004;PAPELAO;110460;16;PAPELAO;47637;7891117029595;PESADO;PEÇA;
601441;PARAF.MAQ.CB.REDONDA 3/16x1            C/200-01030;F;F;;3018;0000321760;3617555;321760;158013;10;1;;;30/09/2025 01:07;30/09/2025 02:02;30/09/2025 03:59;1;1;1;ARTHUR.SILVA;LUIS.ALMEIDA;1;559010;PAPELAO;110460;16;PAPELAO;47637;7892183010302;PESADO;CAIXA;
601438;TRINCHA MEDIA GRIS CB.VM.2"            302005-ROMA;F;F;;2939;0000321760;3617555;321760;151382;9;1;;;30/09/2025 01:07;30/09/2025 01:51;30/09/2025 03:59;1;1;1;ARTHUR.SILVA;LUIS.ALMEIDA;1;559024;PAPELAO;110460;16;PAPELAO;47637;17891595000052;PESADO;CAIXA TEMP 2;
601439;LUM.LED QD.SOB.24W/6500K SLIM             ECONOMAX;F;F;;24521;0000321760;3617555;321760;157837;9;1;;;30/09/2025 01:07;30/09/2025 01:51;30/09/2025 03:59;1;1;1;ARTHUR.SILVA;LUIS.ALMEIDA;1;559026;PAPELAO;110460;16;PAPELAO;47637;7899710013201;PESADO;PEÇA;
601442;PREGO ACO ZINCADO.C/C 18x27 C/10         4441-SFOR;F;F;;32627;0000321760;3617555;321760;158085;10;1;;;30/09/2025 01:07;30/09/2025 02:17;30/09/2025 03:59;1;0;0;LEANDRO.LEMOS;LUIS.ALMEIDA;1;559021;PAPELAO;110460;16;PAPELAO;47637;17899820008132;PESADO;CAIXA;
601443;MARRETA CB.MAD.2kg FUNDIDO                -MINASUL;F;F;;3401;0000321760;3617555;321760;154952;11;1;;;30/09/2025 01:07;30/09/2025 02:27;30/09/2025 03:59;2;2;2;YAN.PABLO;LUIS.ALMEIDA;1;559008;PAPELAO;110460;16;PAPELAO;47637;7898901274094;PESADO;PEÇA;
601444;PARAF.MAQ.CB.REDONDA 1/4x1.1/2         C/100-01044;F;F;;3012;0000321760;3617555;321760;155131;12;1;;;30/09/2025 01:07;30/09/2025 02:39;30/09/2025 03:59;1;1;1;RICHARD.TOMAZ;LUIS.ALMEIDA;1;559011;PAPELAO;110460;16;PAPELAO;47637;7892183010449;PESADO;CAIXA;
601445;RAB.FLEXIVEL TRANCADO 30CM F/M            10001-HF;F;F;;12228;0000321760;3617555;321760;155336;13;1;;;30/09/2025 01:07;30/09/2025 02:45;30/09/2025 03:59;1;1;1;ISRAEL.LAURINDO;LUIS.ALMEIDA;1;559007;PAPELAO;110460;16;PAPELAO;47637;2000000434339;PESADO;CAIXA TEMP 3;
601446;FITA SILVER TAPE 48x5m                   -KORETECH;F;F;;31007;0000321760;3617555;321760;158557;14;1;;;30/09/2025 01:07;30/09/2025 02:49;30/09/2025 03:59;4;4;4;ALEX.FREITAS;LUIS.ALMEIDA;1;559016;PAPELAO;110460;16;PAPELAO;47637;7908467200755;PESADO;PEÇA;
601447;CUPINICIDA JIMO CUPIM AEROSSOL 400ml         -JIMO;F;F;;85902;0000321760;3617555;321760;150508;15;1;;;30/09/2025 01:07;30/09/2025 02:56;30/09/2025 03:59;4;4;4;CARLOS.EDUARDO;LUIS.ALMEIDA;1;559014;PAPELAO;110460;16;PAPELAO;47637;7896027040012;PESADO;LATA;
601448;RAB.FLEXIVEL TRANCADO 30CM F/M            10001-HF;F;F;;12228;0000321760;3617555;321760;155667;15;1;;;30/09/2025 01:07;30/09/2025 02:57;30/09/2025 03:59;3;3;3;CARLOS.EDUARDO;LUIS.ALMEIDA;1;559015;PAPELAO;110460;16;PAPELAO;47637;8427370405525;PESADO;PEÇA;
601449;LAMINA P/ESTILETE 18mm C/10pcs            26040-HF;F;F;;3555;0000321760;3617555;321760;155674;15;1;;;30/09/2025 01:07;30/09/2025 02:57;30/09/2025 03:59;5;5;5;CARLOS.EDUARDO;LUIS.ALMEIDA;1;559022;PAPELAO;110460;16;PAPELAO;47637;2000000057361;PESADO;PEÇA;
600009;ADAPT.SOLD.A.A.P/CX.D'AGUA 32MMX1"      -PLASTILIT;F;F;;30329;0000321550;3618114;0486;153998;2;1;;;30/09/2025 01:08;30/09/2025 01:27;30/09/2025 03:24;1;1;1;ALISON.PEREIRA;MARCIOS;3;557673;AGRO;110466;9;AGRO;47592;17898067902005;PESADO;PACOTE;
600010;REDUTOR/THINNER  900ML 2A(1101)  THPT90012-PITBULL;F;F;;29758;0000321550;3618114;0486;150471;6;1;;;30/09/2025 01:08;30/09/2025 01:30;30/09/2025 03:24;3;3;3;GUSTAVO.SANTANA;LUIS.ALMEIDA;3;557668;AGRO;110466;9;AGRO;47592;7897176416147;PESADO;PEÇA;
600011;RESIST.03 TEMP.TIPO ADV/TJ 7500W/220V    10121-PMR;F;F;;29472;0000321550;3618114;0486;157263;6;1;;;30/09/2025 01:08;30/09/2025 01:31;30/09/2025 03:24;1;1;1;GUSTAVO.SANTANA;LUIS.ALMEIDA;3;557671;AGRO;110466;9;AGRO;47592;7898933868186;PESADO;PEÇA;
600012;DOB.FERRO GALV.2.1/2" C/3             BLISTER-LOTH;F;F;;85576;0000321550;3618114;0486;151145;8;1;;;30/09/2025 01:08;30/09/2025 01:36;30/09/2025 03:24;2;2;0;LUCAS.JESUS;MARCIOS;3;557672;AGRO;110466;9;AGRO;47592;7893853435265;PESADO;PEÇA;
600013;PEDRA AFIAR CANOA                        370119-HF;F;F;;86701;0000321550;3618114;0486;155047;11;1;;;30/09/2025 01:08;30/09/2025 01:52;30/09/2025 03:24;2;2;2;YAN.PABLO;LUIS.ALMEIDA;3;557674;AGRO;110466;9;AGRO;47592;7893590284416;PESADO;PEÇA;
600014;PARAF.MDF CB.CHATA PH.5,0x50(RP)     C/200-JOMARCA;F;F;;6758;0000321550;3618114;0486;151458;12;1;;;30/09/2025 01:08;30/09/2025 02:33;30/09/2025 03:24;1;0;0;RICHARD.TOMAZ;LUIS.ALMEIDA;3;557677;AGRO;110466;9;AGRO;47592;5;PESADO;CAIXA;
600015;PARAF.MDF CB.CHATA PH.6,0X50(RP)     C/200-JOMARCA;F;F;;85748;0000321550;3618114;0486;155537;14;1;;;30/09/2025 01:08;30/09/2025 02:36;30/09/2025 03:24;1;1;1;ALEX.FREITAS;LUIS.ALMEIDA;3;557676;AGRO;110466;9;AGRO;47592;7892183056096;PESADO;CAIXA;
600016;ACAB.COMPLETO C25 CR.                    -HIDROPAL;F;F;;4750;0000321550;3618114;0486;155583;14;1;;;30/09/2025 01:08;30/09/2025 02:36;30/09/2025 03:24;2;2;2;ALEX.FREITAS;LUIS.ALMEIDA;3;557679;AGRO;110466;9;AGRO;47592;7898247872664;PESADO;PEÇA;
600017;REG.ESF.SOLD.50mm                        544-KRONA;F;F;;10659;0000321550;3618114;0486;163090;15;1;;;30/09/2025 01:08;30/09/2025 02:42;30/09/2025 03:24;1;1;1;CARLOS.EDUARDO;LUIS.ALMEIDA;3;557670;AGRO;110466;9;AGRO;47592;17897801301074;PESADO;CAIXA TEMP 2;
600018;TARRAXA   3/4"                              TORMEP;F;F;;85853;0000321550;3618114;0486;150403;17;1;;;30/09/2025 01:08;30/09/2025 02:48;30/09/2025 03:24;1;1;1;RUAN.ARAUJO;LUIS.ALMEIDA;3;557669;AGRO;110466;9;AGRO;47592;7898106740028;PESADO;UNIDADE;
600019;RESIST.ORIG.ADVANCED 220V/6400W  3055-P LORENZETTI;F;F;;12768;0000321550;3618114;0486;159497;19;1;;;30/09/2025 01:08;30/09/2025 03:08;30/09/2025 03:24;1;1;1;FABRICIO.SILVA;LUIS.ALMEIDA;3;557678;AGRO;110466;9;AGRO;47592;7896451837349;PESADO;PEÇA;
600020;FITA CREPE 48x50m C/2                    -KORETECH;F;F;;31019;0000321550;3618114;0486;163236;101;1;;;30/09/2025 01:08;30/09/2025 01:11;30/09/2025 03:24;2;2;2;YURE.OLIVEIRA;LUIS.ALMEIDA;3;557675;AGRO;110466;9;AGRO;47592;7908467201257;PESADO;PACOTE;
601208;CURVA 90º SOLDAVEL 20mm                  406-KRONA;F;F;;10326;0000321716;3617923;321716;149590;3;1;;;30/09/2025 01:08;30/09/2025 01:15;30/09/2025 02:25;1;1;1;ELIASJ;SERGIOA;1;558812;PAPELAO;110460;20;PAPELAO;47628;17897801301623;PESADO;CAIXA TEMP 2;
601211;RELE FOTOCELULA C/BASE CORUJITO   QR51-QUALITRONIX;F;F;;4804;0000321716;3617923;321716;150020;4;1;;;30/09/2025 01:08;30/09/2025 01:16;30/09/2025 02:25;3;3;3;ELIASJ;SERGIOA;1;558825;PAPELAO;110460;20;PAPELAO;47628;7898246050513;PESADO;PEÇA;
601212;MASCARA DOB.S/VALV.AZUL PFF2 PRO SAFETY  DELTAPLUS;F;F;;30240;0000321716;3617923;321716;150058;4;1;;;30/09/2025 01:08;30/09/2025 01:17;30/09/2025 02:25;20;20;20;ELIASJ;SERGIOA;1;558828;PAPELAO;110460;20;PAPELAO;47628;3295249281687;PESADO;PEÇA;
601210;ADAPT.SOLD.A.A.P/CX.D'AGUA 25MMX3/4"       FORTLEV;F;F;;26816;0000321716;3617923;321716;157022;3;1;;;30/09/2025 01:08;30/09/2025 01:15;30/09/2025 02:25;1;1;1;ELIASJ;SERGIOA;1;558824;PAPELAO;110460;20;PAPELAO;47628;17898543590504;PESADO;PACOTE;
601209;ADAPT.SOLD.A.A.P/CX.D'AGUA 20MMX1/2"     341-KRONA;F;F;;10305;0000321716;3617923;321716;162060;3;1;;;30/09/2025 01:08;30/09/2025 01:15;30/09/2025 02:25;1;1;1;ELIASJ;SERGIOA;1;558818;PAPELAO;110460;20;PAPELAO;47628;17897801300350;PESADO;CAIXA TEMP 2;
601214;ROLO ESPUMA AMARELO C/CB.09cm          440/09-ROMA;F;F;;5789;0000321716;3617923;321716;154316;5;1;;;30/09/2025 01:08;30/09/2025 01:31;30/09/2025 02:25;15;15;15;GUSTAVO.SANTANA;SERGIOA;1;558810;PAPELAO;110460;20;PAPELAO;47628;7891595000185;PESADO;PEÇA;
601213;REG.ESF.SOLD.20mm                        540-KRONA;F;F;;10655;0000321716;3617923;321716;157196;4;1;;;30/09/2025 01:08;30/09/2025 01:17;30/09/2025 02:25;1;1;1;ELIASJ;SERGIOA;1;558830;PAPELAO;110460;20;PAPELAO;47628;17897801301005;PESADO;CAIXA TEMP 2;
601215;FITA SCOTCH FIXA FORTE TRANSP.12mmx2,0m         3M;F;F;;18949;0000321716;3617923;321716;150210;5;1;;;30/09/2025 01:08;30/09/2025 01:30;30/09/2025 02:25;5;5;5;GUSTAVO.SANTANA;SERGIOA;1;558819;PAPELAO;110460;20;PAPELAO;47628;7891040075126;PESADO;PEÇA;
601216;FITA ISOLANTE 10m(18x10m)IMPERIAL               3M;F;F;;6602;0000321716;3617923;321716;150163;5;1;;;30/09/2025 01:08;30/09/2025 01:29;30/09/2025 02:25;3;3;3;GUSTAVO.SANTANA;SERGIOA;1;558820;PAPELAO;110460;20;PAPELAO;47628;7891040117307;PESADO;CAIXA TEMP 3;
601217;FITA SCOTCH FIXA FORTE TRANSP.19mmx2,0m         3M;F;F;;18950;0000321716;3617923;321716;150974;7;1;;;30/09/2025 01:08;30/09/2025 01:35;30/09/2025 02:25;5;5;5;JULIO.CARVALHO;SERGIOA;1;558827;PAPELAO;110460;20;PAPELAO;47628;7891040118328;PESADO;PEÇA;
601218;VELA P/FILTRO UNIVERSAL                     -ATIVI;F;F;;1797;0000321716;3617923;321716;151388;13;1;;;30/09/2025 01:08;30/09/2025 01:51;30/09/2025 02:25;7;7;7;ISRAEL.LAURINDO;SERGIOA;1;558814;PAPELAO;110460;20;PAPELAO;47628;7897186304038;PESADO;PEÇA;
601219;VELA P/FILTRO UNIVERSAL                     -ATIVI;F;F;;1797;0000321717;3617923;321717;151388;13;1;;;30/09/2025 01:08;30/09/2025 01:30;30/09/2025 02:38;5;5;5;ISRAEL.LAURINDO;LUIS.ALMEIDA;1;558814;PAPELAO;110460;20;PAPELAO;47628;7897186304038;PESADO;PEÇA;
601220;ARAME GALVANIZADO ROLO 10m N.18          806118-HF;F;F;;18916;0000321717;3617923;321717;151249;14;1;;;30/09/2025 01:08;30/09/2025 01:36;30/09/2025 02:38;1;1;1;ALEX.FREITAS;LUIS.ALMEIDA;1;558829;PAPELAO;110460;20;PAPELAO;47628;27893595621517;PESADO;AMARRADO;
601221;REG.ESF.SOLD.25mm                        541-KRONA;F;F;;10656;0000321717;3617923;321717;151190;15;1;;;30/09/2025 01:08;30/09/2025 01:45;30/09/2025 02:38;1;1;1;CARLOS.EDUARDO;LUIS.ALMEIDA;1;558816;PAPELAO;110460;20;PAPELAO;47628;17897801301012;PESADO;CAIXA TEMP 2;
601222;LAMINA P/ESTILETE 18mm C/10pcs            26040-HF;F;F;;3555;0000321717;3617923;321717;155674;15;1;;;30/09/2025 01:08;30/09/2025 01:46;30/09/2025 02:38;6;6;6;CARLOS.EDUARDO;LUIS.ALMEIDA;1;558817;PAPELAO;110460;20;PAPELAO;47628;2000000057361;PESADO;PEÇA;
601223;KIT COMP.CX.ACOP.ACION.SUPERIOR POP  340299-BLUKIT;F;F;;21875;0000321717;3617923;321717;158715;15;1;;;30/09/2025 01:08;30/09/2025 01:46;30/09/2025 02:38;2;2;2;CARLOS.EDUARDO;LUIS.ALMEIDA;1;558826;PAPELAO;110460;20;PAPELAO;47628;7898550259947;PESADO;PEÇA;
601224;SENSOR 360º E-27                            890-PW;F;F;;31819;0000321717;3617923;321717;158984;17;1;;;30/09/2025 01:08;30/09/2025 01:58;30/09/2025 02:38;2;2;2;FABRICIO.SILVA;LUIS.ALMEIDA;1;558811;PAPELAO;110460;20;PAPELAO;47628;7898100848904;PESADO;PEÇA;
601225;CONECTOR TRIP.LOUCA FIO 10mm             405310-HF;F;F;;3709;0000321717;3617923;321717;159098;17;1;;;30/09/2025 01:08;30/09/2025 02:05;30/09/2025 02:38;10;10;10;RUAN.ARAUJO;LUIS.ALMEIDA;1;558823;PAPELAO;110460;20;PAPELAO;47628;7893590284331;PESADO;PEÇA;
601226;DISCO CORTE INOX 115x1,0x22mm            371510-HF;F;F;;2612;0000321717;3617923;321717;156017;18;1;;;30/09/2025 01:08;30/09/2025 02:12;30/09/2025 02:38;50;50;50;RUAN.ARAUJO;LUIS.ALMEIDA;1;558831;PAPELAO;110460;20;PAPELAO;47628;2612;PESADO;PEÇA;
601227;CADEADO 20mm LATAO                          PAPAIZ;F;F;;5181;0000321717;3617923;321717;159471;19;1;;;30/09/2025 01:08;30/09/2025 02:14;30/09/2025 02:38;10;10;10;FABRICIO.SILVA;LUIS.ALMEIDA;1;558822;PAPELAO;110460;20;PAPELAO;47628;7891194000319;PESADO;PEÇA;
601228;LUVA PIGMENTADA MALHA BR. 4 FIOS         585000-HF;F;F;;12263;0000321717;3617923;321717;163403;101;1;;;30/09/2025 01:08;30/09/2025 01:16;30/09/2025 02:38;1;1;1;YURE.OLIVEIRA;LUIS.ALMEIDA;1;558813;PAPELAO;110460;20;PAPELAO;47628;27893590282553;PESADO;CAIXA TEMP 3;
601229;LUVA PIGMENTADA MALHA PR. 4 FIOS          80717-HF;F;F;;18313;0000321718;3617923;0451;163312;101;1;;;30/09/2025 01:09;30/09/2025 01:21;30/09/2025 01:51;1;1;1;CELIO.FERREIRA;CHECK_WEIGHT;3;558815;AGRO;110460;20;AGRO;47628;27893590282560;PESADO;CAIXA TEMP 3;
601230;PLACA 4x2 CEGA BR.               2054/STYLUS-ILUMI;F;F;;85180;0000321718;3617923;0451;163506;101;1;;;30/09/2025 01:09;30/09/2025 01:18;30/09/2025 01:51;1;1;1;CELIO.FERREIRA;CHECK_WEIGHT;3;558821;AGRO;110460;20;AGRO;47628;37898322640585;PESADO;CAIXA;
601231;FITA ISOLANTE 20m(19x20m)33+                    3M;F;F;;6609;0000321718;3617923;0451;163265;101;1;;;30/09/2025 01:09;30/09/2025 01:14;30/09/2025 01:51;4;4;4;CELIO.FERREIRA;CHECK_WEIGHT;3;558832;AGRO;110460;20;AGRO;47628;7891040004416;PESADO;ROLO;
601450;LAMP.LED 15W/6500K                            KIAN;F;F;;18866;0000321761;3617555;0174;150244;17;1;;;30/09/2025 01:09;30/09/2025 02:18;30/09/2025 02:32;3;0;0;RUAN.ARAUJO;LENILSONL;3;559023;AGRO;110460;16;AGRO;47637;17899710006576;PESADO;CAIXA;
601451;VALV.RET.VERT.METAL 1"                30604-BOGNAR;F;F;;2687;0000321761;3617555;0174;156140;18;1;;;30/09/2025 01:09;30/09/2025 02:25;30/09/2025 02:32;1;0;0;FABRICIO.SILVA;LENILSONL;3;559025;AGRO;110460;16;AGRO;47637;57908244306040;PESADO;PEÇA;
601452;MASCARA DOB.C/VALV.AZUL PFF2 PRO SAFETY  DELTAPLUS;F;F;;30241;0000321761;3617555;0174;151884;101;1;;;30/09/2025 01:09;30/09/2025 01:23;30/09/2025 02:32;20;20;20;CELIO.FERREIRA;LENILSONL;3;559018;AGRO;110460;16;AGRO;47637;3295249281656;PESADO;PEÇA;
601323;CURVA 90º SOLDAVEL 40MM                    FORTLEV;F;F;;26847;0000321749;3618043;321749;149358;1;1;;;30/09/2025 01:09;30/09/2025 01:15;30/09/2025 03:33;1;1;1;ALISON.PEREIRA;CARLOSAS;1;558911;PAPELAO;110461;10;PAPELAO;47634;17898543591730;PESADO;PACOTE;
601325;CURVA ELETRODUTO 90x1"                  1153-KRONA;F;F;;85732;0000321749;3618043;321749;162038;2;1;;;30/09/2025 01:09;30/09/2025 01:18;30/09/2025 03:33;1;1;1;ALISON.PEREIRA;CARLOSAS;1;558925;PAPELAO;110461;10;PAPELAO;47634;17897801300909;PESADO;SACO;
601324;PLUG ROSCAVEL 1/2"                         FORTLEV;F;F;;26875;0000321749;3618043;321749;156834;1;1;;;30/09/2025 01:09;30/09/2025 01:15;30/09/2025 03:33;2;2;2;ALISON.PEREIRA;CARLOSAS;1;558918;PAPELAO;110461;10;PAPELAO;47634;17898543590474;PESADO;PACOTE;
601326;TE ROSCAVEL 1/2"                         299-KRONA;F;F;;10406;0000321749;3618043;321749;149730;3;1;;;30/09/2025 01:09;30/09/2025 01:26;30/09/2025 03:33;1;1;1;ELIASJ;CARLOSAS;1;558906;PAPELAO;110461;10;PAPELAO;47634;17897801302514;PESADO;CAIXA TEMP 2;
601327;CURVA 90º ESGOTO CURTA 40mm              599-KRONA;F;F;;10322;0000321749;3618043;321749;157066;3;1;;;30/09/2025 01:09;30/09/2025 01:26;30/09/2025 03:33;1;1;1;ELIASJ;CARLOSAS;1;558908;PAPELAO;110461;10;PAPELAO;47634;17897801302446;PESADO;CAIXA;
601328;TE SOLD/ROSCA(LR)25x1/2"                 495-KRONA;F;F;;10427;0000321749;3618043;321749;149818;4;1;;;30/09/2025 01:09;30/09/2025 01:31;30/09/2025 03:33;1;1;1;ELIASJ;CARLOSAS;1;558923;PAPELAO;110461;10;PAPELAO;47634;17897801300787;PESADO;CAIXA TEMP 2;
601329;DISJ.CURVA C DIN 2X20A                  TRAMONTINA;F;F;;23097;0000321749;3618043;321749;150195;5;1;;;30/09/2025 01:09;30/09/2025 01:46;30/09/2025 03:33;4;4;4;GUSTAVO.SANTANA;CARLOSAS;1;558905;PAPELAO;110461;10;PAPELAO;47634;7891435966459;PESADO;PEÇA;
601332;TOM.TRIPLA 10A BR.                 ARIA-TRAMONTINA;F;F;;32016;0000321749;3618043;321749;154473;7;1;;;30/09/2025 01:09;30/09/2025 02:17;30/09/2025 03:33;10;0;0;JULIO.CARVALHO;CARLOSAS;1;558924;PAPELAO;110461;10;PAPELAO;47634;7891435933895;PESADO;PEÇA;
601331;SALVA REG.ACAB.C23                    30025-BOGNAR;F;F;;4910;0000321749;3618043;321749;154434;6;1;;;30/09/2025 01:09;30/09/2025 01:54;30/09/2025 03:33;2;2;2;GUSTAVO.SANTANA;CARLOSAS;1;558922;PAPELAO;110461;10;PAPELAO;47634;7908244300258;PESADO;PEÇA;
